department_name,department_url,department_course_num,department_course_name,department_course_credit_type,department_course_url
International Business (I BUS),https://www.washington.edu/students/timeschd/WIN2021/intlbus.html,I BUS 579,SEM SPCL TOPICS IB,,https://www.washington.edu/students/crscat/intlbus.html#ibus579
International Business (I BUS),https://www.washington.edu/students/timeschd/WIN2021/intlbus.html,I BUS 600,INDEPNDNT STDY/RSCH,,https://www.washington.edu/students/crscat/intlbus.html#ibus600
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 200,INTRODUCTION TO LAW,I&S,https://www.washington.edu/students/crscat/mgmt.html#mgmt200
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 300,LDRSHIP & ORG BEHAV,,https://www.washington.edu/students/crscat/mgmt.html#mgmt300
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 312,CAREER DEV WKSHP,,https://www.washington.edu/students/crscat/mgmt.html#mgmt312
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 320,BUS GOVT & SOC,,https://www.washington.edu/students/crscat/mgmt.html#mgmt320
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 401,LEADERSHIP DVLPMNT,,https://www.washington.edu/students/crscat/mgmt.html#mgmt401
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 407,GLBL WORKFORCE MGMT,"I&S,DIV",https://www.washington.edu/students/crscat/mgmt.html#mgmt407
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 412,PERF MGMT & COMPEN,,https://www.washington.edu/students/crscat/mgmt.html#mgmt412
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 430,STRATEGIC MGMT,,https://www.washington.edu/students/crscat/mgmt.html#mgmt430
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 445,MULTICULTURAL MKTG,DIV,https://www.washington.edu/students/crscat/mgmt.html#mgmt445
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 502,BUSINESS STRATEGY,,https://www.washington.edu/students/crscat/mgmt.html#mgmt502
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 504,ETHICAL LEADERSHIP,,https://www.washington.edu/students/crscat/mgmt.html#mgmt504
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 509,GLOBAL STRATEGY,,https://www.washington.edu/students/crscat/mgmt.html#mgmt509
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 510,DEV LEADER SKILLS,,https://www.washington.edu/students/crscat/mgmt.html#mgmt510
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 511,LDRSHP/COACH PRACTCM,,https://www.washington.edu/students/crscat/mgmt.html#mgmt511
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 522,INNOV STRATEGY,,https://www.washington.edu/students/crscat/mgmt.html#mgmt522
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 530,GLOBAL STRATEGY,,https://www.washington.edu/students/crscat/mgmt.html#mgmt530
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 545,MGT HI PERF ORGS,,https://www.washington.edu/students/crscat/mgmt.html#mgmt545
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 547,SUCCESS NEGOTIATIONS,,https://www.washington.edu/students/crscat/mgmt.html#mgmt547
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 579,SPECIAL TOPICS MGMT,,https://www.washington.edu/students/crscat/mgmt.html#mgmt579
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,17493,PCAR,,https://www.washington.edu/students/maps/map.cgi?PCAR
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 580,PSYCH FOUND OF OB,,https://www.washington.edu/students/crscat/mgmt.html#mgmt580
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 599,DOCTORAL SEM MGMT,,https://www.washington.edu/students/crscat/mgmt.html#mgmt599
Management (MGMT),https://www.washington.edu/students/timeschd/WIN2021/mgmt.html,MGMT 600,INDEPNDNT STDY/RSCH,,https://www.washington.edu/students/crscat/mgmt.html#mgmt600
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 301,MARKETING CONCEPTS,,https://www.washington.edu/students/crscat/mktg.html#mktg301
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 335,PRIN OF SELLING,,https://www.washington.edu/students/crscat/mktg.html#mktg335
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 370,RETAILING,,https://www.washington.edu/students/crscat/mktg.html#mktg370
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 415,PRICE STRAT & VALUE,,https://www.washington.edu/students/crscat/mktg.html#mktg415
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 430,SALES FORCE MGMT,,https://www.washington.edu/students/crscat/mktg.html#mktg430
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 445,MULTICULTURAL MKTG,DIV,https://www.washington.edu/students/crscat/mktg.html#mktg445
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 450,CONSUMER BEHAVIOR,,https://www.washington.edu/students/crscat/mktg.html#mktg450
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 454,STRATEGIC PROD MGMT,,https://www.washington.edu/students/crscat/mktg.html#mktg454
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 456,ADVERTISING,,https://www.washington.edu/students/crscat/mktg.html#mktg456
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 460,CONSUMER INSIGHTS,,https://www.washington.edu/students/crscat/mktg.html#mktg460
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 462,CUST ANALYTICS,,https://www.washington.edu/students/crscat/mktg.html#mktg462
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 464,ANALYTIC MKTG DEC,,https://www.washington.edu/students/crscat/mktg.html#mktg464
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 466,DIGITAL MKTG ANLYTCS,,https://www.washington.edu/students/crscat/mktg.html#mktg466
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 490,SPC TPCS A ISS MKTG,,https://www.washington.edu/students/crscat/mktg.html#mktg490
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 515,STRAT PRICE VALUE,,https://www.washington.edu/students/crscat/mktg.html#mktg515
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 518,STRAT MKTG MGMT,,https://www.washington.edu/students/crscat/mktg.html#mktg518
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 531,PROD MGMT,,https://www.washington.edu/students/crscat/mktg.html#mktg531
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 554,STRAT PROG MGMT,,https://www.washington.edu/students/crscat/mktg.html#mktg554
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 564,ANALYTICS MKTG DEC,,https://www.washington.edu/students/crscat/mktg.html#mktg564
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 579,SPEC TOPICS IN MKTG,,https://www.washington.edu/students/crscat/mktg.html#mktg579
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,17552,PCAR,,https://www.washington.edu/students/maps/map.cgi?PCAR
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,17553,PCAR,,https://www.washington.edu/students/maps/map.cgi?PCAR
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 583,MARKETING STRATEGY,,https://www.washington.edu/students/crscat/mktg.html#mktg583
Marketing (MKTG),https://www.washington.edu/students/timeschd/WIN2021/mktg.html,MKTG 600,INDEPNDNT STDY/RSCH,,https://www.washington.edu/students/crscat/mktg.html#mktg600
Operations Management (OPMGT),https://www.washington.edu/students/timeschd/WIN2021/opmgmt.html,OPMGT 301,PRIN OPER MGT,,https://www.washington.edu/students/crscat/opmgmt.html#opmgt301
Operations Management (OPMGT),https://www.washington.edu/students/timeschd/WIN2021/opmgmt.html,OPMGT 443,INV SUP CHN MGMT,,https://www.washington.edu/students/crscat/opmgmt.html#opmgt443
